Ticket Number,License Plate Number,License Plate State,License Plate Type,Ticket Make,Issue Date,Violation Location,Violation Code,Violation Description,Badge,Unit,Ticket Queue,Hearing Dispo,Latitude,Longitude,Ward,Violation Street
58412550,6723TX,IL,TXI,DODG,2010-06-16 08:00:00,6839 N RIDGE,0964170A,"TRUCK,RV,BUS, OR TAXI RESIDENTIAL STREET",17392,24,Dismissed,Not Liable,42.005707,-87.68029200000001,49,N RIDGE
58682394,5186TX,IL,TXI,FORD,2010-09-06 07:55:00,7300 N RIDGE,0964170A,"TRUCK,RV,BUS, OR TAXI RESIDENTIAL STREET",17392,24,Paid,Did Not Challenge,42.014034,-87.683687,49,N RIDGE
58841081,1857TX,IL,TXI,FORD,2010-09-27 06:35:00,6807 N RIDGE,0964170A,"TRUCK,RV,BUS, OR TAXI RESIDENTIAL STREET",14334,24,Paid,Liable,42.005306,-87.680126,49,N RIDGE
58840566,974TX,IL,TXI,FORD,2010-10-01 06:27:00,7115 N RIDGE,0964170A,"TRUCK,RV,BUS, OR TAXI RESIDENTIAL STREET",14334,24,Paid,Did Not Challenge,42.011413,-87.682674,49,N RIDGE
58963496,4377TX,IL,TXI,FORD,2010-11-04 06:10:00,6310 N RIDGE,0964170A,"TRUCK,RV,BUS, OR TAXI RESIDENTIAL STREET",17392,24,Paid,Did Not Challenge,41.995818,-87.67588,40,N RIDGE
58966022,3529TX,IL,TXI,MERC,2010-11-30 06:29:00,6947 N RIDGE,0964170A,"TRUCK,RV,BUS, OR TAXI RESIDENTIAL STREET",14334,24,Paid,Did Not Challenge,42.006889,-87.680835,49,N RIDGE
59010308,29TX,IL,TXI,SCIO,2010-12-22 06:35:00,7557 N RIDGE,0964170A,"TRUCK,RV,BUS, OR TAXI RESIDENTIAL STREET",14334,24,Paid,Did Not Challenge,42.018996,-87.684508,49,N RIDGE
59450259,1675TX,IL,TXI,FORD,2011-03-09 11:37:00,7330 N RIDGE,0964170A,"TRUCK,RV,BUS, OR TAXI RESIDENTIAL STREET",14334,24,Paid,Liable,42.014896,-87.684011,49,N RIDGE
59524237,2433TX,IL,TXI,FORD,2011-03-24 09:55:00,6900 N RIDGE,0964170A,"TRUCK,RV,BUS, OR TAXI RESIDENTIAL STREET",17392,24,Paid,Liable,42.006436,-87.680737,49,N RIDGE
59657604,18018TX,IL,TXI,FORD,2011-04-07 06:26:00,7416 N RIDGE,0964170A,"TRUCK,RV,BUS, OR TAXI RESIDENTIAL STREET",14334,24,Notice,Did Not Challenge,42.016304,-87.68434599999999,49,N RIDGE
59707901,4515TX,IL,TXI,SCIO,2011-05-17 12:20:00,7340 N RIDGE,0964170A,"TRUCK,RV,BUS, OR TAXI RESIDENTIAL STREET",17392,24,Paid,Did Not Challenge,42.01515,-87.684083,49,N RIDGE
59923406,77TX,IL,TXI,FORD,2011-07-21 06:18:00,7330 N RIDGE,0964170A,"TRUCK,RV,BUS, OR TAXI RESIDENTIAL STREET",14334,24,Paid,Did Not Challenge,42.014896,-87.684011,49,N RIDGE
60156464,2TX,IL,TXI,SCIO,2011-09-13 06:13:00,6900 N RIDGE,0964170A,"TRUCK,RV,BUS, OR TAXI RESIDENTIAL STREET",14334,24,Paid,Did Not Challenge,42.006436,-87.680737,49,N RIDGE
60155194,855TX,IL,TXI,SCIO,2011-09-02 07:20:00,6730 N RIDGE,0964170A,"TRUCK,RV,BUS, OR TAXI RESIDENTIAL STREET",17392,24,Paid,Did Not Challenge,42.00486,-87.68005600000001,50,N RIDGE
60032095,4616TX,IL,TXI,FORD,2011-09-27 06:24:00,7110 N RIDGE,0964170A,"TRUCK,RV,BUS, OR TAXI RESIDENTIAL STREET",14334,24,Notice,Did Not Challenge,42.011336,-87.68280899999999,50,N RIDGE
61051208,5267TX,IL,TXI,FORD,2012-03-16 06:10:00,6950 N RIDGE,0964170A,"TRUCK,RV,BUS, OR TAXI RESIDENTIAL STREET",17392,24,Dismissed,Not Liable,42.006878,-87.68099000000001,50,N RIDGE
62037064,2283TX,IL,TXI,FORD,2012-11-20 06:31:00,6065 N RIDGE,0964170A,"TRUCK,RV,BUS, OR TAXI RESIDENTIAL STREET",18004,24,Paid,Did Not Challenge,41.991769,-87.67389399999999,40,N RIDGE
63643489,6876TX,IL,TXI,DODG,2013-11-01 06:10:00,7237 N RIDGE,0964170A,"TRUCK,RV,BUS, OR TAXI RESIDENTIAL STREET",18004,24,Define,Did Not Challenge,42.012971,-87.683205,49,N RIDGE
56298970,6040TX,IL,TXI,FORD,2009-04-10 07:05:00,7518 N RIDGE,0964170A,"TRUCK,RV,BUS, OR TAXI RESIDENTIAL STREET",17392,24,Paid,Did Not Challenge,42.018132,-87.684552,49,N RIDGE
57169022,1059TX,IL,TXI,FORD,2009-06-19 07:50:00,6951 N RIDGE,0964170A,"TRUCK,RV,BUS, OR TAXI RESIDENTIAL STREET",13495,24,Paid,Did Not Challenge,42.006926,-87.680848,49,N RIDGE
57645977,389TX,IL,TXI,FORD,2009-10-19 07:10:00,6730 N RIDGE,0964170A,"TRUCK,RV,BUS, OR TAXI RESIDENTIAL STREET",17392,24,Paid,Did Not Challenge,42.00486,-87.68005600000001,50,N RIDGE
58681602,2732TX,IL,TXI,FORD,2010-08-17 07:20:00,6510 N RIDGE,0964170A,"TRUCK,RV,BUS, OR TAXI RESIDENTIAL STREET",15042,24,Paid,Liable,42.000062,-87.677859,50,N RIDGE
59010543,2699TX,IL,TXI,FORD,2010-12-20 06:45:00,7245 N RIDGE,0964170A,"TRUCK,RV,BUS, OR TAXI RESIDENTIAL STREET",14334,24,Paid,Liable,42.01311,-87.683242,49,N RIDGE
59449137,3886TX,IL,TXI,SCIO,2011-02-10 06:31:00,7553 N RIDGE,0964170A,"TRUCK,RV,BUS, OR TAXI RESIDENTIAL STREET",14334,24,Paid,Liable,42.018949,-87.684503,49,N RIDGE
59451262,6148TX,IL,TXI,SCIO,2011-02-28 06:26:00,7050 N RIDGE,0964170A,"TRUCK,RV,BUS, OR TAXI RESIDENTIAL STREET",14334,24,Paid,Did Not Challenge,42.0095,-87.682137,50,N RIDGE
59706311,1199TX,IL,TXI,FORD,2011-05-16 07:10:00,7318 N RIDGE,0964170A,"TRUCK,RV,BUS, OR TAXI RESIDENTIAL STREET",17392,24,Paid,Did Not Challenge,42.014544,-87.683918,49,N RIDGE
60597388,5620TX,IL,TXI,FORD,2011-10-12 00:23:00,6320 N RIDGE,0964170A,"TRUCK,RV,BUS, OR TAXI RESIDENTIAL STREET",4116,24,Paid,Did Not Challenge,41.996111,-87.676025,40,N RIDGE
60275053,1328TX,IL,TXI,FORD,2011-11-01 06:25:00,3519 N RIDGE,0964170A,"TRUCK,RV,BUS, OR TAXI RESIDENTIAL STREET",14334,24,Paid,Did Not Challenge,41.983621,-87.66006800000001,48,N RIDGE
60670545,2TX,IL,TXI,SCIO,2012-02-07 07:10:00,6400 N RIDGE,0964170A,"TRUCK,RV,BUS, OR TAXI RESIDENTIAL STREET",17392,24,Paid,Did Not Challenge,41.997959,-87.676836,40,N RIDGE
60667577,6948TX,IL,TXI,FORD,2012-02-23 06:31:00,7224 N RIDGE,0964170A,"TRUCK,RV,BUS, OR TAXI RESIDENTIAL STREET",14334,24,Notice,Did Not Challenge,42.012723,-87.683295,49,N RIDGE
61806603,5614TX,IL,TXI,FORD,2012-07-24 07:15:00,6836 N RIDGE,0964170A,"TRUCK,RV,BUS, OR TAXI RESIDENTIAL STREET",17392,24,Paid,Did Not Challenge,42.005634,-87.680426,50,N RIDGE
62871396,4287TX,IL,TXI,NISS,2013-01-31 07:04:00,7330 N RIDGE,0964170A,"TRUCK,RV,BUS, OR TAXI RESIDENTIAL STREET",8730,24,Dismissed,Not Liable,42.014896,-87.684011,49,N RIDGE
62873240,976TX,IL,TXI,FORD,2013-05-05 06:19:00,6730 N RIDGE,0964170A,"TRUCK,RV,BUS, OR TAXI RESIDENTIAL STREET",11278,24,Dismissed,Not Liable,42.00486,-87.68005600000001,50,N RIDGE
63644730,6277TX,IL,TXI,FORD,2014-01-14 06:15:00,6900 N RIDGE,0964170A,"TRUCK,RV,BUS, OR TAXI RESIDENTIAL STREET",17392,24,Paid,Did Not Challenge,42.006436,-87.680737,49,N RIDGE
65068906,32505TX,IL,TXI,DODG,2014-08-13 09:00:00,6813 N RIDGE,0964170A,"TRUCK,RV,BUS, OR TAXI RESIDENTIAL STREET",4059,24,Paid,Did Not Challenge,42.005381,-87.680152,49,N RIDGE
65178081,5449TX,IL,TXI,FORD,2014-08-26 12:02:00,7242 N RIDGE,0964170A,"TRUCK,RV,BUS, OR TAXI RESIDENTIAL STREET",4059,24,Paid,Did Not Challenge,42.013037,-87.68337700000001,49,N RIDGE
57073346,2677TX,IL,TXI,FORD,2009-05-04 07:20:00,6458 N RIDGE,0964170A,"TRUCK,RV,BUS, OR TAXI RESIDENTIAL STREET",17392,24,Paid,Did Not Challenge,41.999057,-87.677355,50,N RIDGE
56813829,4008TX,IL,TXI,SCIO,2009-05-19 07:15:00,6732 N RIDGE,0964170A,"TRUCK,RV,BUS, OR TAXI RESIDENTIAL STREET",17392,27,Paid,Did Not Challenge,42.004869,-87.680059,50,N RIDGE
57823236,6649TX,IL,TXI,FORD,2009-11-26 06:20:00,6344 N RIDGE,0964170A,"TRUCK,RV,BUS, OR TAXI RESIDENTIAL STREET",17392,24,Paid,Did Not Challenge,41.996840999999996,-87.676312,40,N RIDGE
57823766,2478TX,IL,TXI,FORD,2009-12-03 06:20:00,6223 N RIDGE,0964170A,"TRUCK,RV,BUS, OR TAXI RESIDENTIAL STREET",17392,24,Paid,Did Not Challenge,41.995067,-87.675569,40,N RIDGE
59197541,510TX,IL,TXI,FORD,2010-02-12 07:53:00,7223 N RIDGE,0964170A,"TRUCK,RV,BUS, OR TAXI RESIDENTIAL STREET",13495,24,Paid,Did Not Challenge,42.012726,-87.683141,49,N RIDGE
59199053,2524TX,IL,TXI,MERC,2010-03-19 06:20:00,6321 N RIDGE,0964170A,"TRUCK,RV,BUS, OR TAXI RESIDENTIAL STREET",17392,24,Paid,Did Not Challenge,41.996161,-87.675883,40,N RIDGE
58840564,2043TX,IL,TXI,FORD,2010-10-01 06:23:00,7032 N RIDGE,0964170A,"TRUCK,RV,BUS, OR TAXI RESIDENTIAL STREET",14334,24,Paid,Did Not Challenge,42.009298,-87.682084,50,N RIDGE
58846864,3030TX,IL,TXI,HOND,2010-10-11 06:10:00,7028 N RIDGE,0964170A,"TRUCK,RV,BUS, OR TAXI RESIDENTIAL STREET",17392,24,Dismissed,Not Liable,42.009254,-87.68207199999999,50,N RIDGE
59128501,6031TX,IL,TXI,FORD,2011-01-20 06:18:00,7061 N RIDGE,0964170A,"TRUCK,RV,BUS, OR TAXI RESIDENTIAL STREET",14334,24,Paid,Did Not Challenge,42.009651,-87.682022,49,N RIDGE
59124250,26048TX,IL,TXI,GMC,2011-02-04 07:15:00,7306 N RIDGE,0964170A,"TRUCK,RV,BUS, OR TAXI RESIDENTIAL STREET",17392,24,Dismissed,DOR Withdraw,42.014192,-87.683805,49,N RIDGE
59125906,520TX,IL,TXI,FORD,2011-02-14 07:10:00,6738 N RIDGE,0964170A,"TRUCK,RV,BUS, OR TAXI RESIDENTIAL STREET",17392,24,Paid,Did Not Challenge,42.004898,-87.680068,50,N RIDGE
59526413,1958TX,IL,TXI,FORD,2011-03-14 06:18:00,6911 N RIDGE,0964170A,"TRUCK,RV,BUS, OR TAXI RESIDENTIAL STREET",14334,24,Paid,Did Not Challenge,42.006554,-87.68069799999999,49,N RIDGE
59659435,1077TX,IL,TXI,FORD,2011-05-25 06:22:00,7310 N RIDGE,0964170A,"TRUCK,RV,BUS, OR TAXI RESIDENTIAL STREET",14334,24,Paid,Did Not Challenge,42.014309000000004,-87.683856,49,N RIDGE
60005152,3309TX,IL,TXI,FORD,2011-08-03 06:21:00,6829 N RIDGE,0964170A,"TRUCK,RV,BUS, OR TAXI RESIDENTIAL STREET",14334,24,Notice,Did Not Challenge,42.005582000000004,-87.680249,49,N RIDGE
60208601,2TX,IL,TXI,SCIO,2011-10-17 06:13:00,6918 N RIDGE,0964170A,"TRUCK,RV,BUS, OR TAXI RESIDENTIAL STREET",14334,24,Dismissed,Not Liable,42.006578999999995,-87.68086600000001,50,N RIDGE
60670231,6505TX,IL,TXI,FORD,2012-02-24 06:40:00,6900 N RIDGE,0964170A,"TRUCK,RV,BUS, OR TAXI RESIDENTIAL STREET",14334,24,Paid,Did Not Challenge,42.006436,-87.680737,49,N RIDGE
61068340,5066TX,IL,TXI,MERC,2012-03-13 07:10:00,7124 N RIDGE,0964170A,"TRUCK,RV,BUS, OR TAXI RESIDENTIAL STREET",17392,24,Paid,Did Not Challenge,42.011474,-87.682862,50,N RIDGE
61074274,5710TX,IL,TXI,FORD,2012-03-23 06:18:00,6912 N RIDGE,0964170A,"TRUCK,RV,BUS, OR TAXI RESIDENTIAL STREET",14334,24,Dismissed,Not Liable,42.006523,-87.680846,50,N RIDGE
61065874,5185TX,IL,TXI,MERC,2012-07-12 06:26:00,7462 N RIDGE,0964170A,"TRUCK,RV,BUS, OR TAXI RESIDENTIAL STREET",14334,24,Dismissed,Not Liable,42.01712,-87.684433,49,N RIDGE
61982901,6292TX,IL,TXI,TOYT,2012-10-25 06:40:00,6042 N RIDGE,0964170A,"TRUCK,RV,BUS, OR TAXI RESIDENTIAL STREET",18004,24,Paid,Did Not Challenge,41.991374,-87.67333199999999,40,N RIDGE
61982917,1907TX,IL,TXI,FORD,2012-10-24 07:15:00,6314 N RIDGE,0964170A,"TRUCK,RV,BUS, OR TAXI RESIDENTIAL STREET",17392,24,Notice,Did Not Challenge,41.995934999999996,-87.675963,40,N RIDGE
62506888,1652TX,IL,TXI,FORD,2013-01-17 10:00:00,6953 N RIDGE,0964170A,"TRUCK,RV,BUS, OR TAXI RESIDENTIAL STREET",8730,24,Paid,Did Not Challenge,42.006945,-87.68085400000001,49,N RIDGE
65068620,6875TX,IL,TXI,FORD,2014-07-27 08:07:00,7333 N RIDGE,0964170A,"TRUCK,RV,BUS, OR TAXI RESIDENTIAL STREET",19399,24,Paid,Did Not Challenge,42.014994,-87.683942,49,N RIDGE
65397352,2640TX,IL,TXI,FORD,2014-11-23 10:25:00,6917 N RIDGE,0964170A,"TRUCK,RV,BUS, OR TAXI RESIDENTIAL STREET",17112,24,Paid,Did Not Challenge,42.006609999999995,-87.680718,49,N RIDGE
56062235,4557TX,IL,TXI,FORD,2009-02-02 16:14:00,6908 N RIDGE,0964170A,"TRUCK,RV,BUS, OR TAXI RESIDENTIAL STREET",18492,24,Paid,Liable,42.006485999999995,-87.68083399999999,50,N RIDGE
56241720,1693TX,IL,TXI,FORD,2009-03-05 07:15:00,6450 N RIDGE,0964170A,"TRUCK,RV,BUS, OR TAXI RESIDENTIAL STREET",17392,24,Paid,Did Not Challenge,41.998902,-87.677301,50,N RIDGE
58005428,1059TX,IL,TXI,FORD,2009-06-15 03:24:00,6931 N RIDGE,0964170A,"TRUCK,RV,BUS, OR TAXI RESIDENTIAL STREET",14755,24,Paid,Did Not Challenge,42.00674,-87.680784,49,N RIDGE
58001106,153TX,IL,TXI,FORD,2009-07-07 08:35:00,7127 N RIDGE,0964170A,"TRUCK,RV,BUS, OR TAXI RESIDENTIAL STREET",13495,24,Paid,Did Not Challenge,42.011531,-87.682722,49,N RIDGE
59009733,3208TX,IL,TXI,FORD,2011-01-06 06:27:00,7241 N RIDGE,0964170A,"TRUCK,RV,BUS, OR TAXI RESIDENTIAL STREET",14334,24,Notice,Did Not Challenge,42.013040000000004,-87.683223,49,N RIDGE
59452590,4542TX,IL,TXI,FORD,2011-02-03 06:47:00,7530 N RIDGE,0964170A,"TRUCK,RV,BUS, OR TAXI RESIDENTIAL STREET",14334,24,Dismissed,DOR Withdraw,42.018314000000004,-87.684577,49,N RIDGE
59449200,922TX,IL,TXI,FORD,2011-02-08 06:40:00,7465 N RIDGE,0964170A,"TRUCK,RV,BUS, OR TAXI RESIDENTIAL STREET",14334,24,Dismissed,DOR Withdraw,42.017340999999995,-87.684301,49,N RIDGE
59124298,574TX,IL,TXI,FORD,2011-02-08 07:10:00,7310 N RIDGE,0964170A,"TRUCK,RV,BUS, OR TAXI RESIDENTIAL STREET",17392,24,Dismissed,DOR Withdraw,42.014309000000004,-87.683856,49,N RIDGE
59450214,2413TX,IL,TXI,DODG,2011-03-02 06:21:00,7430 N RIDGE,0964170A,"TRUCK,RV,BUS, OR TAXI RESIDENTIAL STREET",14334,24,Paid,Did Not Challenge,42.016495,-87.684297,49,N RIDGE
59527643,5667TX,IL,TXI,FORD,2011-05-31 06:22:00,7028 N RIDGE,0964170A,"TRUCK,RV,BUS, OR TAXI RESIDENTIAL STREET",14334,24,Paid,Liable,42.009254,-87.68207199999999,50,N RIDGE
59708164,3218TX,IL,TXI,FORD,2011-05-23 12:05:00,6312 N RIDGE,0964170A,"TRUCK,RV,BUS, OR TAXI RESIDENTIAL STREET",17392,24,Paid,Did Not Challenge,41.995876,-87.675942,40,N RIDGE
59789417,2043TX,IL,TXI,FORD,2011-06-13 12:30:00,7054 N RIDGE,0964170A,"TRUCK,RV,BUS, OR TAXI RESIDENTIAL STREET",17392,24,Bankruptcy,Did Not Challenge,42.009545,-87.682149,50,N RIDGE
60598963,6799TX,IL,TXI,FORD,2011-09-07 06:22:00,6903 N RIDGE,0964170A,"TRUCK,RV,BUS, OR TAXI RESIDENTIAL STREET",14334,24,Notice,Did Not Challenge,42.006479,-87.680673,49,N RIDGE
60669891,2293TX,IL,TXI,FORD,2012-02-13 06:31:00,7104 N RIDGE,0964170A,"TRUCK,RV,BUS, OR TAXI RESIDENTIAL STREET",14334,24,Paid,Did Not Challenge,42.011277,-87.682794,50,N RIDGE
61860265,5186TX,IL,TXI,FORD,2012-09-03 07:15:00,7242 N RIDGE,0964170A,"TRUCK,RV,BUS, OR TAXI RESIDENTIAL STREET",17392,24,Paid,Did Not Challenge,42.013037,-87.68337700000001,49,N RIDGE
61805656,5752TX,IL,TXI,FORD,2012-10-05 22:44:00,6328 N RIDGE,0964170A,"TRUCK,RV,BUS, OR TAXI RESIDENTIAL STREET",4116,24,Paid,Did Not Challenge,41.996346,-87.676107,40,N RIDGE
61981491,391TX,IL,TXI,MERC,2012-11-02 06:26:00,6025 N RIDGE,0964170A,"TRUCK,RV,BUS, OR TAXI RESIDENTIAL STREET",18004,24,Dismissed,Not Liable,41.991157,-87.67264499999999,40,N RIDGE
62931754,30323TX,IL,TXI,FORD,2013-05-17 18:05:00,6817 N RIDGE,0964170A,"TRUCK,RV,BUS, OR TAXI RESIDENTIAL STREET",18004,24,Paid,Did Not Challenge,42.005431,-87.68016899999999,49,N RIDGE
63859793,535TX,IL,TXI,TOYT,2013-11-12 07:10:00,6036 N RIDGE,0964170A,"TRUCK,RV,BUS, OR TAXI RESIDENTIAL STREET",17392,24,Notice,Did Not Challenge,41.991228,-87.673185,40,N RIDGE
64130935,1668TX,IL,TXI,SCIO,2014-01-29 06:20:00,6945 N RIDGE,0964170A,"TRUCK,RV,BUS, OR TAXI RESIDENTIAL STREET",17392,24,Notice,Did Not Challenge,42.00687,-87.680829,49,N RIDGE
65397809,1030TX,IL,TXI,FORD,2014-11-23 10:20:00,6916 N RIDGE,0964170A,"TRUCK,RV,BUS, OR TAXI RESIDENTIAL STREET",4059,24,Paid,Liable,42.006561,-87.680859,50,N RIDGE
55825780,3339TX,IL,TXI,FORD,2009-01-02 00:01:00,6904 N RIDGE,0964170A,"TRUCK,RV,BUS, OR TAXI RESIDENTIAL STREET",14755,24,Paid,Liable,42.006448999999996,-87.680821,50,N RIDGE
56817155,1958TX,IL,TXI,FORD,2009-05-13 08:00:00,7333 N RIDGE,0964170A,"TRUCK,RV,BUS, OR TAXI RESIDENTIAL STREET",13495,24,Paid,Did Not Challenge,42.014994,-87.683942,49,N RIDGE
57823777,6660TX,IL,TXI,DODG,2009-11-30 07:10:00,7124 N RIDGE,0964170A,"TRUCK,RV,BUS, OR TAXI RESIDENTIAL STREET",17392,24,Paid,Did Not Challenge,42.011474,-87.682862,50,N RIDGE
58681637,6185TX,IL,TXI,FORD,2010-08-17 12:40:00,6836 N RIDGE,0964170A,"TRUCK,RV,BUS, OR TAXI RESIDENTIAL STREET",17392,24,Paid,Did Not Challenge,42.005634,-87.680426,50,N RIDGE
58962062,3123TX,IL,TXI,FORD,2010-12-13 06:35:00,6920 N RIDGE,0964170A,"TRUCK,RV,BUS, OR TAXI RESIDENTIAL STREET",14334,24,Paid,Did Not Challenge,42.006598,-87.680894,50,N RIDGE
58967650,1327TX,IL,TXI,DODG,2010-01-12 06:25:00,6333 N RIDGE,0964170A,"TRUCK,RV,BUS, OR TAXI RESIDENTIAL STREET",17392,24,Define,Did Not Challenge,41.996513,-87.676006,40,N RIDGE
59128554,22903TX,IL,TXI,FORD,2011-01-21 06:30:00,7335 N RIDGE,0964170A,"TRUCK,RV,BUS, OR TAXI RESIDENTIAL STREET",14334,24,Paid,Did Not Challenge,42.015052000000004,-87.68395799999999,49,N RIDGE
59528031,2TX,IL,TXI,SCIO,2011-04-04 06:38:00,6904 N RIDGE,0964170A,"TRUCK,RV,BUS, OR TAXI RESIDENTIAL STREET",14334,24,Notice,Did Not Challenge,42.006448999999996,-87.680821,50,N RIDGE
59919639,1176TX,IL,TXI,MERC,2011-07-23 07:26:00,6948 N RIDGE,0964170A,"TRUCK,RV,BUS, OR TAXI RESIDENTIAL STREET",18492,24,Notice,Did Not Challenge,42.006859000000006,-87.680983,50,N RIDGE
60367361,2TX,IL,TXI,SCIO,2011-09-30 06:23:00,6912 N RIDGE,0964170A,"TRUCK,RV,BUS, OR TAXI RESIDENTIAL STREET",14334,24,Paid,Did Not Challenge,42.006523,-87.680846,50,N RIDGE
60367781,1920TX,IL,TXI,MERC,2011-10-04 06:20:00,6819 N RIDGE,0964170A,"TRUCK,RV,BUS, OR TAXI RESIDENTIAL STREET",14334,24,Paid,Did Not Challenge,42.005456,-87.680177,49,N RIDGE
60208091,569TX,IL,TXI,FORD,2011-10-20 06:10:00,6931 N RIDGE,0964170A,"TRUCK,RV,BUS, OR TAXI RESIDENTIAL STREET",14334,24,Paid,Did Not Challenge,42.00674,-87.680784,49,N RIDGE
60368351,3309TX,IL,TXI,FORD,2011-10-11 04:26:00,6901 N RIDGE,0964170A,"TRUCK,RV,BUS, OR TAXI RESIDENTIAL STREET",14334,24,Notice,Did Not Challenge,42.006436,-87.680737,49,N RIDGE
60371321,4644TX,IL,TXI,FORD,2011-12-05 06:14:00,6820 N RIDGE,0964170A,"TRUCK,RV,BUS, OR TAXI RESIDENTIAL STREET",14334,24,Paid,Did Not Challenge,42.005433000000004,-87.680357,50,N RIDGE
60371260,5689TX,IL,TXI,FORD,2011-12-09 07:20:00,6432 N RIDGE,0964170A,"TRUCK,RV,BUS, OR TAXI RESIDENTIAL STREET",17392,24,Notice,Did Not Challenge,41.998554,-87.677182,50,N RIDGE
60667322,29614TX,IL,TXI,FORD,2012-02-22 07:15:00,6850 N RIDGE,0964170A,"TRUCK,RV,BUS, OR TAXI RESIDENTIAL STREET",17392,24,Notice,Did Not Challenge,42.005809,-87.680486,50,N RIDGE
61074295,1445TX,IL,TXI,SCIO,2012-03-26 06:25:00,6908 N RIDGE,0964170A,"TRUCK,RV,BUS, OR TAXI RESIDENTIAL STREET",14334,24,Notice,Did Not Challenge,42.006485999999995,-87.68083399999999,50,N RIDGE
61921411,2556TX,IL,TXI,FORD,2012-10-12 07:15:00,6312 N RIDGE,0964170A,"TRUCK,RV,BUS, OR TAXI RESIDENTIAL STREET",17392,24,Notice,Did Not Challenge,41.995876,-87.675942,40,N RIDGE
63219942,30354TX,IL,TXI,NISS,2013-05-14 11:40:00,6458 N RIDGE,0964170A,"TRUCK,RV,BUS, OR TAXI RESIDENTIAL STREET",17392,24,Paid,Did Not Challenge,41.999057,-87.677355,50,N RIDGE
63389201,535TX,IL,TXI,TOYT,2013-08-16 18:20:00,6815 N RIDGE,0964170A,"TRUCK,RV,BUS, OR TAXI RESIDENTIAL STREET",18004,24,Paid,Did Not Challenge,42.005406,-87.68016,49,N RIDGE
63863790,30450TX,IL,TXI,TOYT,2014-01-07 06:30:00,6350 N RIDGE,0964170A,"TRUCK,RV,BUS, OR TAXI RESIDENTIAL STREET",17392,24,Define,Did Not Challenge,41.996947999999996,-87.67644399999999,40,N RIDGE
63287466,1707TX,IL,TXI,SCIO,2014-01-17 07:05:00,7116 N RIDGE,0964170A,"TRUCK,RV,BUS, OR TAXI RESIDENTIAL STREET",17392,24,Paid,Liable,42.011395,-87.682825,50,N RIDGE
63860808,4156TX,IL,TXI,FORD,2013-12-30 18:30:00,7203 N RIDGE,0964170A,"TRUCK,RV,BUS, OR TAXI RESIDENTIAL STREET",18004,24,Define,Did Not Challenge,42.012374,-87.683021,49,N RIDGE
64255308,4070TX,IL,TXI,FORD,2014-03-11 06:20:00,7022 N RIDGE,0964170A,"TRUCK,RV,BUS, OR TAXI RESIDENTIAL STREET",17392,24,Paid,Did Not Challenge,42.009186,-87.68205400000001,50,N RIDGE
63455342,756TX,IL,TXI,TOYT,2014-01-13 07:25:00,6023 N RIDGE,0964170A,"TRUCK,RV,BUS, OR TAXI RESIDENTIAL STREET",17392,24,Dismissed,Not Liable,41.991131,-87.672606,40,N RIDGE
65629178,948TX,IL,TXI,TOYT,2015-01-11 09:28:00,6900 N RIDGE,0964170A,"TRUCK,RV,BUS, OR TAXI RESIDENTIAL STREET",4059,24,Paid,Did Not Challenge,42.006436,-87.680737,49,N RIDGE
65815197,1410TX,IL,TXI,CHEV,2015-04-04 09:31:00,7220 N RIDGE,0964170A,"TRUCK,RV,BUS, OR TAXI RESIDENTIAL STREET",16484,24,Define,Did Not Challenge,42.012653,-87.683276,49,N RIDGE
65815207,5945TX,IL,TXI,NISS,2015-04-11 08:36:00,7124 N RIDGE,0964170A,"TRUCK,RV,BUS, OR TAXI RESIDENTIAL STREET",16484,24,Notice,Did Not Challenge,42.011474,-87.682862,50,N RIDGE
57913309,6756TX,IL,TXI,FORD,2010-01-13 06:15:00,6803 N RIDGE,0964170A,"TRUCK,RV,BUS, OR TAXI RESIDENTIAL STREET",17392,24,Paid,Did Not Challenge,42.005255,-87.680109,49,N RIDGE
58053273,2899TX,IL,TXI,FORD,2010-02-24 08:05:00,7025 N RIDGE,0964170A,"TRUCK,RV,BUS, OR TAXI RESIDENTIAL STREET",13495,24,Dismissed,Not Liable,42.009246999999995,-87.681915,49,N RIDGE
58256683,25415TX,IL,TXI,FORD,2010-05-11 08:55:00,6313 N RIDGE,0964170A,"TRUCK,RV,BUS, OR TAXI RESIDENTIAL STREET",17392,24,Paid,Did Not Challenge,41.995926000000004,-87.675801,40,N RIDGE
58343760,5848TX,IL,TXI,FORD,2010-05-28 07:20:00,6450 N RIDGE,0964170A,"TRUCK,RV,BUS, OR TAXI RESIDENTIAL STREET",17392,24,Paid,Liable,41.998902,-87.677301,50,N RIDGE
58563828,2682TX,IL,TXI,FORD,2010-07-03 07:50:00,7534 N RIDGE,0964170A,"TRUCK,RV,BUS, OR TAXI RESIDENTIAL STREET",11298,24,Paid,Did Not Challenge,42.018375,-87.68458199999999,49,N RIDGE
58963765,6077TX,IL,TXI,DODG,2010-10-29 07:15:00,6560 N RIDGE,0964170A,"TRUCK,RV,BUS, OR TAXI RESIDENTIAL STREET",17392,24,Paid,Did Not Challenge,42.001034000000004,-87.678248,50,N RIDGE
59449193,1927TX,IL,TXI,FORD,2011-02-08 06:31:00,6959 N RIDGE,0964170A,"TRUCK,RV,BUS, OR TAXI RESIDENTIAL STREET",14334,24,Dismissed,DOR Withdraw,42.007001,-87.680874,49,N RIDGE
